ID,Exp. Mass,%,Hit,Hit Score,# Perms,Theo. Mass,Da,ppm,Hex,HexNAc,Neu5Ac,Fuc,Oxidation,OffBy+1,OffBy-1,Perm,Perm Score,N13,N30,O115-122,O123-133,O134-145
408-4-8,23783.6417,35.8,8,0.61,4,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0.49,A2S2F,A2S2F,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 2 x S
408-4-9,23783.6417,35.8,9,0.48,6,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0.28,A3S2G1F,A2S2F,2 x Core + 2 x S,1 x Core + 2 x S,1 x Core + 2 x S
408-4-10,23783.6417,35.8,10,0.4,6,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0.29,A3S3F,A2S2F,unmodified,2 x Core + 2 x S,2 x Core + 3 x S
408-4-11,23783.6417,35.8,11,0.37,3,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0.34,A3S3F+LacN1,A2S2F,1 x Core + 1 x S,1 x Core + 2 x S,1 x Core + 2 x S
408-4-12,23783.6417,35.8,12,0.21,3,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0.16,A3S3F,A2S1G1F,2 x Core + 2 x S,1 x Core + 2 x S,1 x Core + 2 x S
408-4-13,23783.6417,35.8,13,0.18,6,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0.14,A3S3F+LacN1,A2S2F,unmodified,2 x Core + 3 x S,1 x Core + 2 x S
408-4-14,23783.6417,35.8,14,0.12,6,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0.07,A2G2F,A2S2F,1 x Core + 2 x S,2 x Core + 3 x S,2 x Core + 3 x S
408-4-15,23783.6417,35.8,15,0.11,3,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0.07,A2S1G1F,A2S1G1F,1 x Core + 2 x S,2 x Core + 3 x S,2 x Core + 3 x S
408-4-16,23783.6417,35.8,16,0.1,6,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0.08,A3S2G1F,A2S2F,unmodified,2 x Core + 3 x S,2 x Core + 3 x S
408-4-17,23783.6417,35.8,17,0.09,3,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0.08,A1S1F,A2S2F,2 x Core + 2 x S,2 x Core + 2 x S,2 x Core + 3 x S
408-6-0,23783.6417,35.8,18,0.06,3,23783.5164,0.1253,5,14,13,11,1,1,1,0,0,0.04,A2S1G0,A2S2F,1 x Core + 2 x S,2 x Core + 3 x S,2 x Core + 3 x S
408-4-18,23783.6417,35.8,19,0.05,3,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0.04,A2S2F,A2S2F,1 x Core,2 x Core + 3 x S,2 x Core + 3 x S
408-4-19,23783.6417,35.8,20,0.04,3,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0.04,A3S3F,A2S1G1F,unmodified,2 x Core + 3 x S,2 x Core + 3 x S
408-4-20,23783.6417,35.8,21,0.04,6,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0.02,A2S2F,A3S1G2F,1 x Core + 2 x S,2 x Core + 3 x S,1 x Core + 2 x S
408-7-0,23783.6417,35.8,22,0.03,3,23783.5164,0.1253,5,15,13,11,0,0,1,0,0,0.03,A2S2,A1S1,2 x Core + 2 x S,2 x Core + 3 x S,2 x Core + 3 x S
408-4-21,23783.6417,35.8,23,0.03,6,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0.01,A3S2G1F,A2S1G1F,1 x Core + 2 x S,2 x Core + 3 x S,1 x Core + 2 x S
408-4-22,23783.6417,35.8,24,0.02,2,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0.02,A3S3F,A2S2F,2 x Core + 1 x S,1 x Core + 2 x S,1 x Core + 2 x S
408-4-23,23783.6417,35.8,25,0.01,6,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0.01,A3S3F,A2S2F,1 x Core,2 x Core + 3 x S,1 x Core + 2 x S
408-4-24,23783.6417,35.8,26,0.01,3,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0.01,A1S1F,A2S1G1F,2 x Core + 2 x S,2 x Core + 3 x S,2 x Core + 3 x S
408-4-25,23783.6417,35.8,27,0.01,3,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0.01,A3S3F,A3S2G1F,1 x Core + 1 x S,1 x Core + 2 x S,1 x Core + 2 x S
408-4-26,23783.6417,35.8,28,0.01,6,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0,A3S3F,A3S2G1F,unmodified,2 x Core + 3 x S,1 x Core + 2 x S
408-4-27,23783.6417,35.8,29,0,1,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0,A3S3F+LacN1,A2S1G1F,1 x Core + 2 x S,1 x Core + 2 x S,1 x Core + 2 x S
408-7-1,23783.6417,35.8,30,0,6,23783.5164,0.1253,5,15,13,11,0,0,1,0,0,0,A3S3,A1S1,2 x Core + 2 x S,2 x Core + 3 x S,1 x Core + 2 x S
408-7-2,23783.6417,35.8,31,0,6,23783.5164,0.1253,5,15,13,11,0,0,1,0,0,0,A4S4,A1S1,1 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 2 x S
408-4-28,23783.6417,35.8,32,0,3,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0,A3S3F,A2G2F,1 x Core + 2 x S,2 x Core + 3 x S,1 x Core + 2 x S
408-7-3,23783.6417,35.8,33,0,3,23783.5164,0.1253,5,15,13,11,0,0,1,0,0,0,A3S3,A1S1,1 x Core + 1 x S,2 x Core + 3 x S,2 x Core + 3 x S
408-4-29,23783.6417,35.8,34,0,6,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0,A1S1F,A3S2G1F,2 x Core + 2 x S,2 x Core + 3 x S,1 x Core + 2 x S
408-4-30,23783.6417,35.8,35,0,2,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0,A1S1F,A2S2F,2 x Core + 1 x S,2 x Core + 3 x S,2 x Core + 3 x S
408-7-4,23783.6417,35.8,36,0,3,23783.5164,0.1253,5,15,13,11,0,0,1,0,0,0,A4S4,A1S1,2 x Core + 2 x S,1 x Core + 2 x S,1 x Core + 2 x S
408-4-31,23783.6417,35.8,37,0,1,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0,A3S2G1F+LacN1,A2S2F,1 x Core + 2 x S,1 x Core + 2 x S,1 x Core + 2 x S
408-4-32,23783.6417,35.8,38,0,3,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0,A1S1F,A3S2G1F,1 x Core + 1 x S,2 x Core + 3 x S,2 x Core + 3 x S
408-4-33,23783.6417,35.8,39,0,1,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0,A3S3F,A3S1G2F,1 x Core + 2 x S,1 x Core + 2 x S,1 x Core + 2 x S
408-4-34,23783.6417,35.8,40,0,1,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0,A3S2G1F,A3S2G1F,1 x Core + 2 x S,1 x Core + 2 x S,1 x Core + 2 x S
408-7-5,23783.6417,35.8,41,0,3,23783.5164,0.1253,5,15,13,11,0,0,1,0,0,0,A4S4,A1S1,unmodified,2 x Core + 3 x S,2 x Core + 3 x S
408-7-6,23783.6417,35.8,42,0,1,23783.5164,0.1253,5,15,13,11,0,0,1,0,0,0,A2S1G1,A1S1,2 x Core + 3 x S,2 x Core + 3 x S,2 x Core + 3 x S
408-7-7,23783.6417,35.8,43,0,3,23783.5164,0.1253,5,15,13,11,0,0,1,0,0,0,A3S2G1,A1S1,1 x Core + 2 x S,2 x Core + 3 x S,2 x Core + 3 x S
408-4-35,23783.6417,35.8,44,0,3,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0,A1S1F,A3S1G2F,1 x Core + 2 x S,2 x Core + 3 x S,2 x Core + 3 x S
408-4-36,23783.6417,35.8,45,0,1,23783.5368,0.1049,4,15,13,10,2,0,0,0,0,0,A1S1F,A2G2F,2 x Core + 3 x S,2 x Core + 3 x S,2 x Core + 3 x S
409-7-0,23798.6462,12.7,0,58.56,3,23798.5113,0.1349,6,14,13,11,1,2,0,0,0,37.46,A2S1G0,A2S2F,1 x Core + 2 x S,2 x Core + 3 x S,2 x Core + 3 x S
409-8-0,23798.6462,12.7,1,30.21,3,23798.5113,0.1349,6,15,13,11,0,1,0,0,0,29.34,A2S2,A1S1,2 x Core + 2 x S,2 x Core + 3 x S,2 x Core + 3 x S
409-8-1,23798.6462,12.7,2,3.78,6,23798.5113,0.1349,6,15,13,11,0,1,0,0,0,2.93,A3S3,A1S1,2 x Core + 2 x S,2 x Core + 3 x S,1 x Core + 2 x S
409-8-2,23798.6462,12.7,3,3.7,6,23798.5113,0.1349,6,15,13,11,0,1,0,0,0,2.92,A4S4,A1S1,1 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 2 x S
409-8-3,23798.6462,12.7,4,1.96,3,23798.5113,0.1349,6,15,13,11,0,1,0,0,0,1.91,A3S3,A1S1,1 x Core + 1 x S,2 x Core + 3 x S,2 x Core + 3 x S
409-8-4,23798.6462,12.7,5,1.17,3,23798.5113,0.1349,6,15,13,11,0,1,0,0,0,0.89,A4S4,A1S1,2 x Core + 2 x S,1 x Core + 2 x S,1 x Core + 2 x S
409-8-5,23798.6462,12.7,6,0.25,3,23798.5113,0.1349,6,15,13,11,0,1,0,0,0,0.25,A4S4,A1S1,unmodified,2 x Core + 3 x S,2 x Core + 3 x S
409-8-6,23798.6462,12.7,7,0.25,1,23798.5113,0.1349,6,15,13,11,0,1,0,0,0,0.25,A2S1G1,A1S1,2 x Core + 3 x S,2 x Core + 3 x S,2 x Core + 3 x S
409-8-7,23798.6462,12.7,8,0.13,3,23798.5113,0.1349,6,15,13,11,0,1,0,0,0,0.08,A3S2G1,A1S1,1 x Core + 2 x S,2 x Core + 3 x S,2 x Core + 3 x S
410-5-0,23801.5684,6.8,0,17.65,3,23801.5473,0.021,1,17,15,8,1,1,0,0,0,16.88,A3S2G1,A3S1G2F,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core + 1 x S
410-5-1,23801.5684,6.8,1,15.8,6,23801.5473,0.021,1,17,15,8,1,1,0,0,0,15.14,A2G2,A3S1G2F,2 x Core + 2 x S,2 x Core + 2 x S,2 x Core + 3 x S
410-5-2,23801.5684,6.8,2,6.8,1,23801.5473,0.021,1,17,15,8,1,1,0,0,0,6.8,A2S1G1,A3S1G2F,2 x Core + 2 x S,2 x Core + 2 x S,2 x Core + 2 x S
410-5-3,23801.5684,6.8,3,6.77,6,23801.5473,0.021,1,17,15,8,1,1,0,0,0,3.31,A3S1G2,A3S1G2F,1 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 3 x S
410-5-4,23801.5684,6.8,4,6.23,3,23801.5473,0.021,1,17,15,8,1,1,0,0,0,6.02,A3G3,A2S1G1F,2 x Core + 2 x S,2 x Core + 2 x S,2 x Core + 3 x S
410-5-5,23801.5684,6.8,5,5.3,3,23801.5473,0.021,1,17,15,8,1,1,0,0,0,5.07,A3S1G2,A3S2G1F,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core + 1 x S
410-5-6,23801.5684,6.8,6,5.13,3,23801.5473,0.021,1,17,15,8,1,1,0,0,0,5.08,A3S1G2,A3S1G2F,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core + 2 x S
410-5-7,23801.5684,6.8,7,5,4,23801.5473,0.021,1,17,15,8,1,1,0,0,0,3.49,A2S1G1,A3S1G2F,2 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 3 x S
410-5-8,23801.5684,6.8,8,3.34,3,23801.5473,0.021,1,17,15,8,1,1,0,0,0,3.22,A3S1G2,A2G2F,2 x Core + 2 x S,2 x Core + 2 x S,2 x Core + 3 x S
410-5-9,23801.5684,6.8,9,2.85,1,23801.5473,0.021,1,17,15,8,1,1,0,0,0,2.85,A3S1G2,A2S1G1F,2 x Core + 2 x S,2 x Core + 2 x S,2 x Core + 2 x S
410-5-10,23801.5684,6.8,10,2.1,4,23801.5473,0.021,1,17,15,8,1,1,0,0,0,1.47,A3S1G2,A2S1G1F,2 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 3 x S
410-5-11,23801.5684,6.8,11,1.41,1,23801.5473,0.021,1,17,15,8,1,1,0,0,0,1.41,A3G3,A2S2F,2 x Core + 2 x S,2 x Core + 2 x S,2 x Core + 2 x S
410-5-12,23801.5684,6.8,12,1.09,6,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.8,A4S4,A3S1G2F,1 x Core + 1 x S,2 x Core + 2 x S,1 x Core
410-5-13,23801.5684,6.8,13,1.04,4,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.73,A3G3,A2S2F,2 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 3 x S
410-5-14,23801.5684,6.8,14,0.97,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.94,A2G2,A3S2G1F,2 x Core + 2 x S,2 x Core + 2 x S,2 x Core + 2 x S
410-5-15,23801.5684,6.8,15,0.95,4,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.67,A3S3,A3S1G2F,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 1 x S
410-5-16,23801.5684,6.8,16,0.92,4,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.65,A4S4,A2G2F,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 1 x S
410-5-17,23801.5684,6.8,17,0.89,6,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.43,A3G3,A3S2G1F,1 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 3 x S
410-5-18,23801.5684,6.8,18,0.86,3,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.82,A3S3F+LacN1,A2G2,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core + 1 x S
410-5-19,23801.5684,6.8,19,0.81,3,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.8,A3S3,A3S1G2F,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core
410-5-20,23801.5684,6.8,20,0.79,3,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.78,A4S4,A2G2F,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core
410-5-21,23801.5684,6.8,21,0.76,4,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.54,A3S2G1,A3S2G1F,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 1 x S
410-5-22,23801.5684,6.8,22,0.76,4,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.54,A3S2G1,A3S1G2F,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 2 x S
410-5-23,23801.5684,6.8,23,0.71,8,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.48,A2G2,A3S2G1F,2 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 3 x S
410-5-24,23801.5684,6.8,24,0.67,3,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.67,A3G3,A3S2G1F,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core + 2 x S
410-5-25,23801.5684,6.8,25,0.67,1,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.67,A3S2G1,A2G2F,2 x Core + 2 x S,2 x Core + 2 x S,2 x Core + 2 x S
410-5-26,23801.5684,6.8,26,0.65,3,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.64,A3S2G1,A3S2G1F,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core
410-5-27,23801.5684,6.8,27,0.59,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.42,A2S2,A3S1G2F,2 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 2 x S
410-5-28,23801.5684,6.8,28,0.5,4,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.35,A4S4,A2S1G1F,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core
410-5-29,23801.5684,6.8,29,0.49,4,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.34,A3S2G1,A2G2F,2 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 3 x S
410-5-30,23801.5684,6.8,30,0.49,4,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.3,A3S2G1,A3S1G2F,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 1 x S
410-5-31,23801.5684,6.8,31,0.49,6,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.38,A3G3,A3S1G2F,2 x Core + 2 x S,2 x Core + 3 x S,1 x Core + 2 x S
410-5-32,23801.5684,6.8,32,0.48,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.34,A3S1G2,A2S2F,2 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 2 x S
410-5-33,23801.5684,6.8,33,0.48,6,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.36,A3S2G1,A3S1G2F,2 x Core + 2 x S,2 x Core + 3 x S,1 x Core
410-5-34,23801.5684,6.8,34,0.44,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.44,A4S4,A2S1G1F,2 x Core,2 x Core + 2 x S,1 x Core + 1 x S
410-5-35,23801.5684,6.8,35,0.42,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.3,A3S2G1,A2S1G1F,2 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 2 x S
410-5-36,23801.5684,6.8,36,0.35,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.26,A4S4,A3S1G2F,1 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 1 x S
410-5-37,23801.5684,6.8,37,0.33,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.32,A2S2,A3S1G2F,2 x Core,2 x Core + 2 x S,2 x Core + 3 x S
410-5-38,23801.5684,6.8,38,0.3,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.22,A2S1G1,A3S2G1F,2 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 2 x S
410-5-39,23801.5684,6.8,39,0.28,4,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.27,A2G2,A3S1G2F,2 x Core + 1 x S,2 x Core + 3 x S,2 x Core + 3 x S
410-5-40,23801.5684,6.8,40,0.27,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.26,A3S1G2,A2S2F,2 x Core,2 x Core + 2 x S,2 x Core + 3 x S
410-5-41,23801.5684,6.8,41,0.25,3,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.25,A3G3,A3S1G2F,1 x Core + 1 x S,2 x Core + 3 x S,2 x Core + 3 x S
410-5-42,23801.5684,6.8,42,0.25,3,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.24,A3G3,A2G2F,2 x Core + 2 x S,2 x Core + 3 x S,2 x Core + 3 x S
410-5-43,23801.5684,6.8,43,0.24,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.23,A3S2G1,A2S1G1F,2 x Core,2 x Core + 2 x S,2 x Core + 3 x S
410-5-44,23801.5684,6.8,44,0.23,4,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.16,A3S1G2,A3S2G1F,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 2 x S
410-5-45,23801.5684,6.8,45,0.17,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.16,A2S1G1,A3S2G1F,2 x Core,2 x Core + 2 x S,2 x Core + 3 x S
410-5-46,23801.5684,6.8,46,0.15,4,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.09,A3S1G2,A3S2G1F,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 1 x S
410-5-47,23801.5684,6.8,47,0.14,6,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.11,A3S1G2,A3S2G1F,2 x Core + 2 x S,2 x Core + 3 x S,1 x Core
410-5-48,23801.5684,6.8,48,0.12,1,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.12,A4S4,A2S1G1F,2 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 1 x S
410-5-49,23801.5684,6.8,49,0.11,4,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.09,A3S1G2,A3S1G2F,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 2 x S
410-5-50,23801.5684,6.8,50,0.11,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.11,A3G3,A2S1G1F,2 x Core + 1 x S,2 x Core + 3 x S,2 x Core + 3 x S
410-5-51,23801.5684,6.8,51,0.09,1,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.09,A2S1G1,A3S1G2F,2 x Core,2 x Core + 3 x S,2 x Core + 3 x S
410-5-52,23801.5684,6.8,52,0.09,1,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.09,A2S2,A3S1G2F,2 x Core + 1 x S,2 x Core + 1 x S,2 x Core + 3 x S
410-5-53,23801.5684,6.8,53,0.07,1,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.07,A3S1G2,A2S2F,2 x Core + 1 x S,2 x Core + 1 x S,2 x Core + 3 x S
410-5-54,23801.5684,6.8,54,0.06,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.06,A4S4,A2S2F,2 x Core,2 x Core + 2 x S,1 x Core
410-5-55,23801.5684,6.8,55,0.06,6,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.03,A3S2G1F+LacN1,A2G2,1 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 3 x S
410-5-56,23801.5684,6.8,56,0.06,1,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.06,A3S2G1,A2S1G1F,2 x Core + 1 x S,2 x Core + 1 x S,2 x Core + 3 x S
410-5-57,23801.5684,6.8,57,0.06,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.06,A3S1G2,A2G2F,2 x Core + 1 x S,2 x Core + 3 x S,2 x Core + 3 x S
410-5-58,23801.5684,6.8,58,0.05,1,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.05,A3S2G1,A2S2F,2 x Core,2 x Core + 2 x S,2 x Core + 2 x S
410-5-59,23801.5684,6.8,59,0.05,3,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.05,A3S2G1F+LacN1,A2G2,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core + 2 x S
410-5-60,23801.5684,6.8,60,0.04,1,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.04,A2S1G1,A3S2G1F,2 x Core + 1 x S,2 x Core + 1 x S,2 x Core + 3 x S
410-5-61,23801.5684,6.8,61,0.04,1,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.04,A3S1G2,A2S1G1F,2 x Core,2 x Core + 3 x S,2 x Core + 3 x S
410-5-62,23801.5684,6.8,62,0.04,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.03,A3S3,A2G2F,2 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 2 x S
410-5-63,23801.5684,6.8,63,0.04,4,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.03,A3S3F+LacN1,A2G2,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 2 x S
410-5-64,23801.5684,6.8,64,0.04,4,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.03,A3S3,A3S2G1F,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core
410-5-65,23801.5684,6.8,65,0.03,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.03,A3S3,A3S1G2F,2 x Core,2 x Core + 2 x S,1 x Core + 2 x S
410-5-66,23801.5684,6.8,66,0.03,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.03,A3S3,A3S2G1F,2 x Core,2 x Core + 2 x S,1 x Core + 1 x S
410-5-67,23801.5684,6.8,67,0.03,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.03,A4S4,A2G2F,2 x Core,2 x Core + 2 x S,1 x Core + 2 x S
410-5-68,23801.5684,6.8,68,0.03,4,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.02,A4S4,A3S1G2F,2 x Core + 1 x S,2 x Core + 2 x S,unmodified
410-5-69,23801.5684,6.8,69,0.03,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.03,A3S2G1,A3S2G1F,2 x Core,2 x Core + 2 x S,1 x Core + 2 x S
410-5-70,23801.5684,6.8,70,0.02,4,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.01,A3S3F+LacN1,A2G2,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 1 x S
410-5-71,23801.5684,6.8,71,0.02,6,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.02,A3S3F+LacN1,A2G2,2 x Core + 2 x S,2 x Core + 3 x S,1 x Core
410-5-72,23801.5684,6.8,72,0.02,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.02,A3S3,A2G2F,2 x Core,2 x Core + 2 x S,2 x Core + 3 x S
410-5-73,23801.5684,6.8,73,0.02,1,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.02,A4S4,A2S2F,2 x Core,2 x Core + 1 x S,1 x Core + 1 x S
410-5-74,23801.5684,6.8,74,0.02,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.02,A3S3,A3S1G2F,2 x Core,2 x Core + 3 x S,1 x Core + 1 x S
410-5-75,23801.5684,6.8,75,0.02,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.02,A4S4,A2G2F,2 x Core,2 x Core + 3 x S,1 x Core + 1 x S
410-5-76,23801.5684,6.8,76,0.02,1,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.02,A2S2,A3S2G1F,2 x Core,2 x Core + 2 x S,2 x Core + 2 x S
410-5-77,23801.5684,6.8,77,0.02,1,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.02,A3G3,A2S2F,2 x Core,2 x Core + 3 x S,2 x Core + 3 x S
410-5-78,23801.5684,6.8,78,0.02,1,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.02,A3S3,A2S1G1F,2 x Core,2 x Core + 2 x S,2 x Core + 2 x S
410-5-79,23801.5684,6.8,79,0.02,4,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.01,A4S4,A3S2G1F,1 x Core + 1 x S,2 x Core + 1 x S,1 x Core
410-5-80,23801.5684,6.8,80,0.02,4,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.01,A3S3,A3S1G2F,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core
410-5-81,23801.5684,6.8,81,0.02,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.01,A3S2G1,A3S1G2F,2 x Core,2 x Core + 3 x S,1 x Core + 2 x S
410-5-82,23801.5684,6.8,82,0.02,4,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.01,A4S4,A2G2F,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core
410-5-83,23801.5684,6.8,83,0.02,1,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.02,A4S4,A2S2F,2 x Core + 1 x S,2 x Core + 1 x S,1 x Core
410-5-84,23801.5684,6.8,84,0.02,2,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.01,A3S2G1,A3S2G1F,2 x Core,2 x Core + 3 x S,1 x Core + 1 x S
410-5-85,23801.5684,6.8,85,0.01,4,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.01,A3G3,A3S2G1F,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 2 x S
410-5-86,23801.5684,6.8,86,0.01,1,23801.5473,0.021,1,17,15,8,1,1,0,0,0,0.01,A3S2G1,A2S2F,2 x Core + 1 x S,2 x Core + 1 x S,2 x Core + 2 x S
