ID,Exp. Mass,%,Hit,Hit Score,# Perms,Theo. Mass,Da,ppm,Hex,HexNAc,Neu5Ac,Fuc,Oxidation,OffBy+1,OffBy-1,Perm,Perm Score,N13,N30,O115-122,O123-133,O134-145
308-5-17,23055.3421,43.8,17,0.72,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.47,A2G2,A2S1G1F,2 x Core + 2 x S,2 x Core + 3 x S,1 x Core + 2 x S
308-5-18,23055.3421,43.8,18,0.68,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.55,A3S2G1,A2S1G1F,1 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 1 x S
308-5-19,23055.3421,43.8,19,0.62,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.61,A2S2,A2G2F,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core + 2 x S
308-5-20,23055.3421,43.8,20,0.57,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.56,A2G2,A2S1G1F,1 x Core + 1 x S,2 x Core + 3 x S,2 x Core + 3 x S
308-5-21,23055.3421,43.8,21,0.46,4,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.21,A2S2,A2S1G1F,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 1 x S
308-5-22,23055.3421,43.8,22,0.44,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.26,A2S2,A2S1G1F,2 x Core + 2 x S,2 x Core + 3 x S,1 x Core
308-5-23,23055.3421,43.8,23,0.44,4,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.27,A2S2,A2S1G1F,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 2 x S
308-5-24,23055.3421,43.8,24,0.28,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.19,A2S1G1,A2G2F,2 x Core + 2 x S,2 x Core + 3 x S,1 x Core + 2 x S
308-5-25,23055.3421,43.8,25,0.26,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.16,A3S3,A2S2F,1 x Core + 1 x S,2 x Core + 2 x S,1 x Core
308-5-26,23055.3421,43.8,26,0.22,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.22,A2S1G1,A2G2F,1 x Core + 1 x S,2 x Core + 3 x S,2 x Core + 3 x S
308-5-27,23055.3421,43.8,27,0.19,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.13,A3S1G2,A2S1G1F,1 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 2 x S
308-5-28,23055.3421,43.8,28,0.17,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.13,A3S1G2,A2S2F,unmodified,2 x Core + 2 x S,2 x Core + 3 x S
308-5-29,23055.3421,43.8,29,0.13,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.08,A3S2G1,A2S2F,1 x Core + 1 x S,2 x Core + 3 x S,1 x Core
308-5-30,23055.3421,43.8,30,0.13,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.10,A3S2G1,A2S2F,2 x Core + 2 x S,2 x Core + 2 x S,unmodified
308-5-31,23055.3421,43.8,31,0.13,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.09,A3S2G1,A2S1G1F,unmodified,2 x Core + 2 x S,2 x Core + 3 x S
308-5-32,23055.3421,43.8,32,0.13,2,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.12,A2S2,A2S2F,2 x Core,2 x Core + 2 x S,1 x Core + 2 x S
308-5-33,23055.3421,43.8,33,0.12,4,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.08,A2S1G1,A2S1G1F,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 2 x S
308-5-34,23055.3421,43.8,34,0.12,2,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.10,A2S2,A2S2F,2 x Core,2 x Core + 3 x S,1 x Core + 1 x S
308-5-35,23055.3421,43.8,35,0.10,2,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.08,A3S3,A2S2F,1 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 1 x S
308-5-36,23055.3421,43.8,36,0.09,4,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.05,A3S2G1,A2S2F,1 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 2 x S
308-5-37,23055.3421,43.8,37,0.09,4,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.06,A2G2,A2S2F,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 2 x S
308-5-38,23055.3421,43.8,38,0.08,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.03,A3S2G1,A2S2F,2 x Core + 2 x S,1 x Core + 2 x S,1 x Core
308-5-39,23055.3421,43.8,39,0.07,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.05,A3S3,A2G2F,1 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 2 x S
308-5-40,23055.3421,43.8,40,0.06,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.04,A3G3,A2S2F,1 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 2 x S
308-5-41,23055.3421,43.8,41,0.05,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.04,A3S1G2,A2S1G1F,2 x Core + 2 x S,1 x Core + 2 x S,1 x Core + 2 x S
308-5-42,23055.3421,43.8,42,0.05,2,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.04,A2S1G1,A2S2F,2 x Core,2 x Core + 3 x S,1 x Core + 2 x S
308-5-43,23055.3421,43.8,43,0.05,4,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.03,A2S2,A2S2F,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core
308-5-44,23055.3421,43.8,44,0.05,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.04,A3S3,A2G2F,1 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 1 x S
308-5-45,23055.3421,43.8,45,0.05,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.05,A1G1,A2S1G1F,2 x Core + 2 x S,2 x Core + 2 x S,2 x Core + 3 x S
308-5-46,23055.3421,43.8,46,0.04,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.03,A3S2G1,A2G2F,1 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 2 x S
308-5-47,23055.3421,43.8,47,0.03,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.02,A3S3,A2S1G1F,1 x Core + 1 x S,2 x Core + 3 x S,1 x Core
308-5-48,23055.3421,43.8,48,0.03,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.03,A3S3,A2S1G1F,2 x Core + 2 x S,2 x Core + 2 x S,unmodified
308-5-49,23055.3421,43.8,49,0.03,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.03,A2S1G1,A2S1G1F,1 x Core,2 x Core + 3 x S,2 x Core + 3 x S
308-5-50,23055.3421,43.8,50,0.02,4,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.01,A3S3,A2S1G1F,1 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 2 x S
308-5-51,23055.3421,43.8,51,0.02,2,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.02,A2S2,A2S1G1F,2 x Core,2 x Core + 3 x S,1 x Core + 2 x S
308-5-52,23055.3421,43.8,52,0.02,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.02,A2G2,A2S2F,1 x Core,2 x Core + 3 x S,2 x Core + 3 x S
308-5-53,23055.3421,43.8,53,0.02,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.02,A4S4,A2S1G1F,unmodified,2 x Core + 2 x S,1 x Core + 1 x S
308-5-54,23055.3421,43.8,54,0.02,1,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.02,A4S4,A2S1G1F,1 x Core + 1 x S,1 x Core + 1 x S,1 x Core + 1 x S
308-5-55,23055.3421,43.8,55,0.02,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.01,A3S3,A2S1G1F,2 x Core + 2 x S,1 x Core + 2 x S,1 x Core
308-5-56,23055.3421,43.8,56,0.02,1,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.02,A2S2,A2S2F,2 x Core + 1 x S,2 x Core + 1 x S,1 x Core + 2 x S
308-5-57,23055.3421,43.8,57,0.02,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.02,A1S1,A2G2F,2 x Core + 2 x S,2 x Core + 2 x S,2 x Core + 3 x S
308-5-58,23055.3421,43.8,58,0.02,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.01,A3G3,A2S2F,2 x Core + 2 x S,1 x Core + 2 x S,1 x Core + 2 x S
308-5-59,23055.3421,43.8,59,0.02,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.02,A3S1G2,A2S1G1F,unmodified,2 x Core + 3 x S,2 x Core + 3 x S
308-5-60,23055.3421,43.8,60,0.02,1,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.02,A1S1,A2S1G1F,2 x Core + 2 x S,2 x Core + 2 x S,2 x Core + 2 x S
308-5-61,23055.3421,43.8,61,0.01,4,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.01,A2S2,A2G2F,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 2 x S
308-5-62,23055.3421,43.8,62,0.01,4,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.01,A1S1,A2S1G1F,2 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 3 x S
308-5-63,23055.3421,43.8,63,0.01,1,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.01,A1G1,A2S2F,2 x Core + 2 x S,2 x Core + 2 x S,2 x Core + 2 x S
308-5-64,23055.3421,43.8,64,0.01,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.01,A3S2G1,A2G2F,2 x Core + 2 x S,1 x Core + 2 x S,1 x Core + 2 x S
308-5-65,23055.3421,43.8,65,0.01,4,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.01,A3S2G1,A2S2F,unmodified,2 x Core + 1 x S,2 x Core + 3 x S
308-5-66,23055.3421,43.8,66,0.01,4,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.01,A1G1,A2S2F,2 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 3 x S
308-5-67,23055.3421,43.8,67,0.01,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.01,A3S3,A2G2F,unmodified,2 x Core + 2 x S,2 x Core + 3 x S
308-5-68,23055.3421,43.8,68,0.01,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A3S1G2,A2S2F,1 x Core,2 x Core + 3 x S,1 x Core + 2 x S
308-5-69,23055.3421,43.8,69,0.01,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A4S4,A2S2F,1 x Core + 1 x S,1 x Core,1 x Core + 1 x S
308-5-70,23055.3421,43.8,70,0.01,2,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.01,A3S1G2,A2S2F,2 x Core + 1 x S,1 x Core + 2 x S,1 x Core + 2 x S
308-5-71,23055.3421,43.8,71,0.01,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A3S2G1,A2S1G1F,1 x Core,2 x Core + 3 x S,1 x Core + 2 x S
308-5-72,23055.3421,43.8,72,0.01,4,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A3S3,A2S2F,2 x Core + 1 x S,2 x Core + 2 x S,unmodified
308-5-73,23055.3421,43.8,73,0.01,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.01,A3G3,A2S2F,unmodified,2 x Core + 3 x S,2 x Core + 3 x S
308-7-0,23055.3421,43.8,74,0.01,6,23055.2676,0.0745,3,14,13,9,0,1,1,0,0,0.00,A2S2,A2G1,2 x Core + 2 x S,2 x Core + 3 x S,1 x Core + 2 x S
308-5-74,23055.3421,43.8,75,0.00,2,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A3S2G1,A2S1G1F,2 x Core + 1 x S,1 x Core + 2 x S,1 x Core + 2 x S
308-7-1,23055.3421,43.8,76,0.00,3,23055.2676,0.0745,3,14,13,9,0,1,1,0,0,0.00,A2S2,A2G1,1 x Core + 1 x S,2 x Core + 3 x S,2 x Core + 3 x S
308-5-75,23055.3421,43.8,77,0.00,2,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A3S3,A2S2F,2 x Core,1 x Core + 2 x S,1 x Core + 1 x S
308-5-76,23055.3421,43.8,78,0.00,2,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A1S1,A2S2F,2 x Core,2 x Core + 2 x S,2 x Core + 3 x S
308-5-77,23055.3421,43.8,79,0.00,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A2S2,A2G2F,1 x Core,2 x Core + 3 x S,2 x Core + 3 x S
308-5-78,23055.3421,43.8,80,0.00,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A3S2G1,A2G2F,unmodified,2 x Core + 3 x S,2 x Core + 3 x S
308-5-79,23055.3421,43.8,81,0.00,2,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A1S1,A2S2F,2 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 2 x S
308-5-80,23055.3421,43.8,82,0.00,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A4S4,A2S2F,unmodified,2 x Core + 2 x S,1 x Core
308-5-81,23055.3421,43.8,83,0.00,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A4S4,A2G2F,1 x Core + 1 x S,1 x Core + 2 x S,1 x Core + 1 x S
308-5-82,23055.3421,43.8,84,0.00,4,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A3S3,A2S1G1F,unmodified,2 x Core + 1 x S,2 x Core + 3 x S
308-5-83,23055.3421,43.8,85,0.00,4,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A3S3,A2S2F,2 x Core + 1 x S,1 x Core + 2 x S,1 x Core
308-5-84,23055.3421,43.8,86,0.00,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A4S4,A2S1G1F,1 x Core + 1 x S,1 x Core + 2 x S,1 x Core
308-5-85,23055.3421,43.8,87,0.00,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A2G2,A2G2F,1 x Core + 2 x S,2 x Core + 3 x S,2 x Core + 3 x S
308-5-86,23055.3421,43.8,88,0.00,1,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A3S2G1,A2S2F,2 x Core,1 x Core + 2 x S,1 x Core + 2 x S
308-5-87,23055.3421,43.8,89,0.00,4,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A4S4,A2S2F,unmodified,2 x Core + 1 x S,1 x Core + 1 x S
308-5-88,23055.3421,43.8,90,0.00,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A1G1,A2G2F,2 x Core + 2 x S,2 x Core + 3 x S,2 x Core + 3 x S
308-5-89,23055.3421,43.8,91,0.00,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A3S3,A2S2F,1 x Core,2 x Core + 3 x S,1 x Core
308-5-90,23055.3421,43.8,92,0.00,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A4S4,A2G2F,unmodified,2 x Core + 3 x S,1 x Core + 1 x S
308-5-91,23055.3421,43.8,93,0.00,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A4S4,A2G2F,unmodified,2 x Core + 2 x S,1 x Core + 2 x S
308-5-92,23055.3421,43.8,94,0.00,2,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A1G1,A2S1G1F,2 x Core + 1 x S,2 x Core + 3 x S,2 x Core + 3 x S
308-5-93,23055.3421,43.8,95,0.00,1,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A1S1,A2S2F,2 x Core + 1 x S,2 x Core + 1 x S,2 x Core + 3 x S
308-5-94,23055.3421,43.8,96,0.00,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A3G3,A2S1G1F,1 x Core + 2 x S,2 x Core + 3 x S,1 x Core + 2 x S
308-5-95,23055.3421,43.8,97,0.00,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A3S1G2,A2G2F,1 x Core + 2 x S,2 x Core + 3 x S,1 x Core + 2 x S
308-5-96,23055.3421,43.8,98,0.00,1,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A1S1,A2S1G1F,2 x Core,2 x Core + 3 x S,2 x Core + 3 x S
308-5-97,23055.3421,43.8,99,0.00,1,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A3S3,A2S1G1F,2 x Core,1 x Core + 2 x S,1 x Core + 2 x S
308-5-98,23055.3421,43.8,100,0.00,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A4S4,A2S1G1F,unmodified,2 x Core + 3 x S,1 x Core
308-7-2,23055.3421,43.8,101,0.00,6,23055.2676,0.0745,3,14,13,9,0,1,1,0,0,0.00,A3S3,A2G1,1 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 2 x S
308-5-99,23055.3421,43.8,102,0.00,6,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A3S3,A2G2F,1 x Core,2 x Core + 3 x S,1 x Core + 2 x S
308-5-100,23055.3421,43.8,103,0.00,2,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A3S3,A2S2F,2 x Core,unmodified,2 x Core + 3 x S
308-5-101,23055.3421,43.8,104,0.00,1,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A1G1,A2S2F,2 x Core,2 x Core + 3 x S,2 x Core + 3 x S
308-5-102,23055.3421,43.8,105,0.00,2,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A3S3,A2G2F,2 x Core + 1 x S,1 x Core + 2 x S,1 x Core + 2 x S
308-5-103,23055.3421,43.8,106,0.00,2,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A1S1,A2G2F,2 x Core + 1 x S,2 x Core + 3 x S,2 x Core + 3 x S
308-5-104,23055.3421,43.8,107,0.00,4,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A4S4,A2S1G1F,unmodified,2 x Core + 1 x S,1 x Core + 2 x S
308-7-3,23055.3421,43.8,108,0.00,3,23055.2676,0.0745,3,14,13,9,0,1,1,0,0,0.00,A2S1G1,A2G1,1 x Core + 2 x S,2 x Core + 3 x S,2 x Core + 3 x S
308-7-4,23055.3421,43.8,109,0.00,3,23055.2676,0.0745,3,14,13,9,0,1,1,0,0,0.00,A3S3,A2G1,2 x Core + 2 x S,1 x Core + 2 x S,1 x Core + 2 x S
308-7-5,23055.3421,43.8,110,0.00,3,23055.2676,0.0745,3,14,13,9,0,1,1,0,0,0.00,A1S1,A2G1,2 x Core + 2 x S,2 x Core + 3 x S,2 x Core + 3 x S
308-5-105,23055.3421,43.8,111,0.00,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A4S4,A2S2F,1 x Core,1 x Core + 2 x S,1 x Core
308-7-6,23055.3421,43.8,112,0.00,3,23055.2676,0.0745,3,14,13,9,0,1,1,0,0,0.00,A3S3,A2G1,unmodified,2 x Core + 3 x S,2 x Core + 3 x S
308-5-106,23055.3421,43.8,113,0.00,2,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A4S4,A2S2F,2 x Core,unmodified,1 x Core + 2 x S
308-7-7,23055.3421,43.8,114,0.00,3,23055.2676,0.0745,3,14,13,9,0,1,1,0,0,0.00,A3S2G1,A2G1,1 x Core + 2 x S,2 x Core + 3 x S,1 x Core + 2 x S
308-5-107,23055.3421,43.8,115,0.00,3,23055.2880,0.0541,2,15,13,8,1,0,0,0,0,0.00,A4S4,A2G2F,1 x Core,1 x Core + 2 x S,1 x Core + 2 x S
308-7-8,23055.3421,43.8,116,0.00,3,23055.2676,0.0745,3,14,13,9,0,1,1,0,0,0.00,A4S4,A2G1,1 x Core + 1 x S,1 x Core + 2 x S,1 x Core + 2 x S
308-7-9,23055.3421,43.8,117,0.00,6,23055.2676,0.0745,3,14,13,9,0,1,1,0,0,0.00,A4S4,A2G1,unmodified,2 x Core + 3 x S,1 x Core + 2 x S
308-7-10,23055.3421,43.8,118,0.00,1,23055.2676,0.0745,3,14,13,9,0,1,1,0,0,0.00,A1G1,A2G1,2 x Core + 3 x S,2 x Core + 3 x S,2 x Core + 3 x S
309-5-0,23071.3138,18.1,0,32.28,3,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,30.52,A2S1G1,A2S2F,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core + 1 x S
309-5-1,23071.3138,18.1,1,13.88,3,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,13.12,A2S2,A2S1G1F,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core + 1 x S
309-5-2,23071.3138,18.1,2,11.39,6,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,6.15,A2S1G1,A2S1G1F,1 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 3 x S
309-5-3,23071.3138,18.1,3,7.83,6,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,4.23,A2G2,A2S2F,1 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 3 x S
309-5-4,23071.3138,18.1,4,5.29,3,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,5.21,A2S1G1,A2S1G1F,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core + 2 x S
309-5-5,23071.3138,18.1,5,4.83,3,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,4.17,A3S2G1,A2S2F,1 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 1 x S
309-5-6,23071.3138,18.1,6,3.64,3,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,3.58,A2G2,A2S2F,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core + 2 x S
309-5-7,23071.3138,18.1,7,2.62,4,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,1.61,A2S2,A2S2F,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 1 x S
309-5-8,23071.3138,18.1,8,2.03,3,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,1.99,A2S2,A2S2F,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core
309-5-9,23071.3138,18.1,9,1.45,6,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,0.98,A3S1G2,A2S2F,1 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 2 x S
309-5-10,23071.3138,18.1,10,1.33,6,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,0.72,A2S2,A2G2F,1 x Core + 1 x S,2 x Core + 2 x S,2 x Core + 3 x S
309-5-11,23071.3138,18.1,11,1.23,3,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,1.06,A3S3,A2S1G1F,1 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 1 x S
309-5-12,23071.3138,18.1,12,1.06,4,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,0.49,A2S1G1,A2S2F,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 1 x S
309-5-13,23071.3138,18.1,13,1.06,6,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,0.71,A3S2G1,A2S1G1F,1 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 2 x S
309-5-14,23071.3138,18.1,14,1.03,6,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,0.61,A2S1G1,A2S2F,2 x Core + 2 x S,2 x Core + 3 x S,1 x Core
309-5-15,23071.3138,18.1,15,1.03,4,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,0.64,A2S1G1,A2S2F,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 2 x S
309-5-16,23071.3138,18.1,16,0.93,3,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,0.75,A3S1G2,A2S2F,1 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 1 x S
309-5-17,23071.3138,18.1,17,0.72,6,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,0.47,A2G2,A2S1G1F,2 x Core + 2 x S,2 x Core + 3 x S,1 x Core + 2 x S
309-5-18,23071.3138,18.1,18,0.68,3,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,0.55,A3S2G1,A2S1G1F,1 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 1 x S
309-5-19,23071.3138,18.1,19,0.62,3,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,0.61,A2S2,A2G2F,2 x Core + 2 x S,2 x Core + 2 x S,1 x Core + 2 x S
309-5-20,23071.3138,18.1,20,0.57,3,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,0.56,A2G2,A2S1G1F,1 x Core + 1 x S,2 x Core + 3 x S,2 x Core + 3 x S
309-5-21,23071.3138,18.1,21,0.46,4,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,0.21,A2S2,A2S1G1F,2 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 1 x S
309-5-22,23071.3138,18.1,22,0.44,6,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,0.26,A2S2,A2S1G1F,2 x Core + 2 x S,2 x Core + 3 x S,1 x Core
309-5-23,23071.3138,18.1,23,0.44,4,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,0.27,A2S2,A2S1G1F,2 x Core + 1 x S,2 x Core + 2 x S,1 x Core + 2 x S
309-5-24,23071.3138,18.1,24,0.28,6,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,0.19,A2S1G1,A2G2F,2 x Core + 2 x S,2 x Core + 3 x S,1 x Core + 2 x S
309-5-25,23071.3138,18.1,25,0.26,6,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,0.16,A3S3,A2S2F,1 x Core + 1 x S,2 x Core + 2 x S,1 x Core
309-5-26,23071.3138,18.1,26,0.22,3,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,0.22,A2S1G1,A2G2F,1 x Core + 1 x S,2 x Core + 3 x S,2 x Core + 3 x S
309-5-27,23071.3138,18.1,27,0.19,6,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,0.13,A3S1G2,A2S1G1F,1 x Core + 1 x S,2 x Core + 3 x S,1 x Core + 2 x S
309-5-28,23071.3138,18.1,28,0.17,6,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,0.13,A3S1G2,A2S2F,unmodified,2 x Core + 2 x S,2 x Core + 3 x S
309-5-29,23071.3138,18.1,29,0.13,6,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,0.08,A3S2G1,A2S2F,1 x Core + 1 x S,2 x Core + 3 x S,1 x Core
309-5-30,23071.3138,18.1,30,0.13,3,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,0.10,A3S2G1,A2S2F,2 x Core + 2 x S,2 x Core + 2 x S,unmodified
309-5-31,23071.3138,18.1,31,0.13,6,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,0.09,A3S2G1,A2S1G1F,unmodified,2 x Core + 2 x S,2 x Core + 3 x S
309-5-32,23071.3138,18.1,32,0.13,2,23071.2829,0.0309,1,15,13,8,1,1,0,0,0,0.12,A2S2,A2S2F,2 x Core,2 x Core + 2 x S,1 x Core + 2 x S
